CD_DIST,NM_DIST,V00644,V00645,V00646,V00647,V00648,V00649,V00650,V00651,V00652,V00653,V00654,V00655,V00656,V00657,V00658,V00659,V00660,V00661,V00662,V00663,V00664,V00665,V00666,V00667,V00668,V00669,V00670,V00671,V00672,V00673,V00674,V00675,V00676,V00677,V00678,V00679,V00680,V00681,V00682,V00683,V00684,V00685,V00686,V00687,V00688,V00689,V00690,V00691,V00692,V00693,V00694,V00695,V00696,V00697,V00698,V00699,V00700,V00701,V00702,V00703,V00704,V00705,V00706,V00707,V00708,V00709,V00710,V00711,V00712,V00713,V00714,V00715,V00716,V00717,V00718,V00719,V00720,V00721,V00722,V00723,V00724,V00725,V00726,V00727,V00728,V00729,V00730,V00731,V00732,V00733,V00734,V00735,V00736,V00737,V00738,V00739,V00740,V00741,V00742,V00743,V00744,V00745,V00746,V00747,V00748,V00749,V00750,V00751,V00752,V00753,V00754,V00755,V00756,V00757,V00758,V00759,V00760,V00761,V00762,V00763,V00764,V00765,V00766,V00767,V00768,V00769,V00770,V00771,V00772,V00773,V00774,V00775,V00776,V00777,V00778,V00779,V00780,V00781,V00782,V00783,V00784,V00785,V00786,V00787,V00788,V00789,V00790,V00791,V00792,V00793,V00794,V00795,V00796,V00797,V00798,V00799,V00800,V00801,V00802,V00803,V00804,V00805,V00806,V00807,V00808,V00809,V00810,V00811,V00812,V00813,V00814,V00815,V00816,V00817,V00818,V00819,V00820,V00821,V00822,V00823,V00824,V00825,V00826,V00827,V00828,V00829,V00830,V00831,V00832,V00833,V00834,V00835,V00836,V00837,V00838,V00839,V00840,V00841,V00842,V00843,V00844,V00845,V00846,V00847,V00848,V00849,V00850,V00851,V00852,V00853,V00854,V00855,V00856,V00857,V00858,V00859,V00860,V00861,V00862,V00863,V00864,V00865,V00866,V00867,V00868,V00869,V00870,V00871,V00872,V00873,V00874,V00875,V00876,V00877,V00878,V00879,V00880,V00881,V00882,V00883,V00884,V00885,V00886,V00887,V00888,V00889,V00890,V00891,V00892,V00893,V00894,V00895,V00896,V00897,V00898,V00899,V00900,V00901,V00902,V00903,V00904,V00905,V00906,V00907,V00908,V00909,V00910,V00911,V00912,V00913,V00914,V00915,V00916,V00917,V00918,V00919,V00920,V00921,V00922,V00923,V00924,V00925,V00926,V00927,V00928,V00929,V00930,V00931,V00932,V00933,V00934,V00935,V00936,V00937,V00938,V00939,V00940,V00941,V00942,V00943,V00944,V00945,V00946,V00947,V00948,V00949,V00950,V00951,V00952,V00953,V00954,V00955,V00956,V00957,V00958,V00959,V00960,V00961,V00962,V00963,V00964,V00965,V00966,V00967,V00968,V00969,V00970,V00971,V00972,V00973,V00974,V00975,V00976,V00977,V00978,V00979,V00980,V00981,V00982,V00983,V00984,V00985,V00986,V00987,V00988,V00989,V00990,V00991,V00992,V00993,V00994,V00995,V00996,V00997,V00998,V00999,V01000,V01001,V01002,V01003,V01004,V01005,distrito_alvo
310900615,Conceição de Itaguá,499,588,551,544,525,597,502,455,414,349,265,281,121,153,56,0,277,0,176,73,0,332,0,172,80,0,297,0,172,71,0,291,0,170,75,0,276,0,189,94,0,302,0,169,66,0,258,0,152,45,0,246,0,152,49,0,197,0,117,37,0,184,0,94,28,0,135,0,99,28,0,145,0,44,3,0,51,0,253,308,284,266,249,304,256,189,197,152,131,140,45,240,280,267,274,276,285,242,257,216,195,130,134,64,497,585,549,540,521,585,490,439,389,323,242,225,84,152,56,0,276,0,176,73,0,330,0,171,80,0,296,0,172,70,0,288,0,169,75,0,273,0,185,93,0,296,0,166,61,0,252,0,150,41,0,237,0,140,43,0,188,0,112,33,0,165,0,83,25,0,122,0,77,14,0,120,0,30,0,0,37,0,252,306,282,263,247,295,252,182,180,139,124,117,33,239,279,267,273,274,283,234,249,208,180,112,101,38,1639,0,2982,65,881,136,840,0,1443,32,425,46,792,0,1539,23,452,85,505,0,216,0,0,0,912,0,0,0,1003,13,411,9,0,0,1558,29,0,0,317,46,96,11,0,0,459,69,0,0,5504,215,1831,68,726,27,0,0,2935,111,0,0,2716,97,2788,117,893,28,369,0,0,0,1446,46,0,0,936,31,355,9,0,0,1487,59,0,0,29,0,108,0,145,0,195,0,235,0,281,0,262,0,232,4,222,10,191,0,162,7,132,30,41,6,735,31,335,11,0,0,1200,49,0,0,151,0,747,9,296,23,136,0,696,6,241,45,2281,111,1198,41,1079,63,1198,1079,553,849,689,574,54,123,31,19,69,53,62,53,8,0,Conceição de Itaguá
310900625,São José do Paraopeba,68,91,103,89,104,71,94,119,102,101,73,82,47,8,12,0,36,0,17,26,0,35,0,19,18,0,51,0,18,12,0,45,0,29,20,0,47,0,16,16,0,27,0,23,14,0,43,0,39,29,0,49,0,32,17,0,41,0,41,15,0,36,0,14,18,0,28,0,29,13,0,30,0,18,0,0,21,0,39,51,58,45,61,37,47,62,52,53,41,30,14,22,37,41,37,41,32,45,53,48,46,29,46,27,68,90,103,88,102,62,84,109,92,89,61,62,33,8,12,0,36,0,17,26,0,35,0,19,18,0,51,0,18,9,0,45,0,28,19,0,47,0,14,15,0,23,0,22,12,0,38,0,37,20,0,46,0,31,16,0,33,0,33,14,0,32,0,14,14,0,23,0,20,6,0,26,0,14,0,0,6,0,39,50,58,44,60,31,41,56,46,45,34,20,6,22,37,41,37,40,27,41,49,44,40,25,37,20,264,0,544,41,251,54,153,0,294,24,119,26,111,0,250,11,130,23,49,0,75,0,0,0,131,0,0,0,162,3,128,9,0,0,248,17,0,0,89,17,47,11,0,0,104,18,0,0,1060,96,309,25,258,23,0,0,488,40,0,0,568,54,492,40,167,13,129,9,0,0,266,19,0,0,139,4,129,9,0,0,221,13,0,0,0,0,3,0,21,0,16,0,36,0,25,0,39,3,56,0,49,0,60,0,42,0,41,7,17,0,141,14,98,14,0,0,192,18,0,0,15,0,162,9,97,20,11,0,70,3,70,0,436,59,279,39,155,14,279,155,55,192,166,90,3,4,17,14,8,3,6,12,0,0,São José do Paraopeba
