CD_DIST,NM_DIST,V00090,V00091,V00092,V00093,V00094,V00095,V00096,V00097,V00098,V00099,V00100,V00101,V00102,V00103,V00104,V00105,V00106,V00107,V00108,V00109,V00110,V00111,V00112,V00113,V00114,V00115,V00116,V00117,V00118,V00119,V00120,V00121,V00122,V00123,V00124,V00125,V00126,V00127,V00128,V00129,V00130,V00131,V00132,V00133,V00134,V00135,V00136,V00137,V00138,V00139,V00140,V00141,V00142,V00143,V00144,V00145,V00146,V00147,V00148,V00149,V00150,V00151,V00152,V00153,V00154,V00155,V00156,V00157,V00158,V00159,V00160,V00161,V00162,V00163,V00164,V00165,V00166,V00167,V00168,V00169,V00170,V00171,V00172,V00173,V00174,V00175,V00176,V00177,V00178,V00179,V00180,V00181,V00182,V00183,V00184,V00185,V00186,V00187,V00188,V00189,V00190,V00191,V00192,V00193,V00194,V00195,V00196,V00197,V00198,V00199,V00200,V00201,V00202,V00203,V00204,V00205,V00206,V00207,V00208,V00209,V00210,V00211,V00212,V00213,V00214,V00215,V00216,V00217,V00218,V00219,V00220,V00221,V00222,V00223,V00224,V00225,V00226,V00227,V00228,V00229,V00230,V00231,V00232,V00233,V00234,V00235,V00236,V00237,V00238,V00239,V00240,V00241,V00242,V00243,V00244,V00245,V00246,V00247,V00248,V00249,V00250,V00251,V00252,V00253,V00254,V00255,V00256,V00257,V00258,V00259,V00260,V00261,V00262,V00263,V00264,V00265,V00266,V00267,V00268,V00269,V00270,V00271,V00272,V00273,V00274,V00275,V00276,V00277,V00278,V00279,V00280,V00281,V00282,V00283,V00284,V00285,V00286,V00287,V00288,V00289,V00290,V00291,V00292,V00293,V00294,V00295,V00296,V00297,V00298,V00299,V00300,V00301,V00302,V00303,V00304,V00305,V00306,V00307,V00308,V00309,V00310,V00311,V00312,V00313,V00314,V00315,V00316,V00317,V00318,V00319,V00320,V00321,V00322,V00323,V00324,V00325,V00326,V00327,V00328,V00329,V00330,V00331,V00332,V00333,V00334,V00335,V00336,V00337,V00338,V00339,V00340,V00341,V00342,V00343,V00344,V00345,V00346,V00347,V00348,V00349,V00350,V00351,V00352,V00353,V00354,V00355,V00356,V00357,V00358,V00359,V00360,V00361,V00362,V00363,V00364,V00365,V00366,V00367,V00368,V00369,V00370,V00371,V00372,V00373,V00374,V00375,V00376,V00377,V00378,V00379,V00380,V00381,V00382,V00383,V00384,V00385,V00386,V00387,V00388,V00389,V00390,V00391,V00392,V00393,V00394,V00395,V00396,V00397,V00398,V00399,V00400,V00401,V00402,V00403,V00404,V00405,V00406,V00407,V00408,V00409,V00410,V00411,V00412,V00413,V00414,V00415,V00416,V00417,V00418,V00419,V00420,V00421,V00422,V00423,V00424,V00425,V00426,V00427,V00428,V00429,V00430,V00431,V00432,V00433,V00434,V00435,V00436,V00437,V00438,V00439,V00440,V00441,V00442,V00443,V00444,V00445,V00446,V00447,V00448,V00449,V00450,V00451,V00452,V00453,V00454,V00455,V00456,V00457,V00458,V00459,V00460,V00461,V00462,V00463,V00464,V00465,V00466,V00467,V00468,V00469,V00470,V00471,V00472,V00473,V00474,V00475,V00476,V00477,V00478,V00479,V00480,V00481,V00482,V00483,V00484,V00485,V00486,V00487,V00488,V00489,V00490,V00491,V00492,V00493,V00494,V00495,distrito_alvo
310900615,Conceição de Itaguá,755,346,0,1222,0,16,0,0,17,0,3,6,0,12,0,1215,1116,19,14,11,12,2166,78,0,147,0,0,0,0,2131,51,0,137,0,0,0,0,0,27,0,5,0,0,0,0,26,0,0,0,0,0,0,0,666,338,0,1150,0,42,3,0,32,0,0,0,0,0,0,59,9,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,1052,47,31,0,0,87,55,0,0,0,0,0,0,0,0,2400,0,0,2329,0,0,33,0,0,26,0,0,776,354,0,1260,0,0,0,0,0,0,0,0,0,0,0,1250,1148,0,0,0,0,1498,733,135,27,0,0,0,1459,718,121,22,0,0,0,3,13,13,4,0,0,0,23,0,0,0,0,0,0,459,216,0,814,0,255,110,0,357,0,42,14,0,65,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,736,394,335,76,55,6,10,0,0,0,0,0,0,1763,41,98,270,0,209,0,0,1730,39,68,265,0,207,0,0,0,0,30,3,0,0,0,0,23,0,0,0,0,0,0,0,564,262,0,931,0,9,7,0,25,0,38,4,0,48,0,82,39,0,140,0,0,0,0,0,0,72,28,0,104,0,0,0,0,0,0,0,0,0,0,0,891,870,23,18,61,34,159,105,0,0,103,101,0,0,0,0,2287,97,8,0,0,0,2239,75,6,0,0,0,11,22,0,0,0,0,26,0,0,0,0,0,726,343,0,1213,0,47,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,1100,52,44,4,0,0,0,0,0,0,0,130,100,106,85,22,10,0,0,56,6,0,65,0,46,4,0,37,0,83,46,53,38,1498,733,135,17,0,0,0,0,0,2405,0,Conceição de Itaguá
310900625,São José do Paraopeba,158,117,0,211,0,0,0,0,3,0,0,0,0,0,0,314,175,3,0,0,0,298,169,5,20,0,0,0,0,296,168,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,92,71,0,132,0,55,41,0,68,0,0,0,0,5,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,105,103,65,5,0,17,0,0,0,0,0,0,0,0,0,496,0,0,490,0,0,3,0,0,0,0,0,158,119,0,214,0,0,0,0,0,0,0,0,0,0,0,318,176,0,0,0,0,364,109,13,3,0,0,0,360,107,13,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,105,99,0,157,0,45,14,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,137,74,28,12,0,0,0,0,0,0,0,0,0,3,0,30,401,0,47,0,0,3,0,29,396,0,47,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,8,0,127,89,0,182,0,0,0,0,0,0,13,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,267,133,0,0,26,20,0,0,0,0,251,202,33,0,0,0,246,201,33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,82,56,0,111,0,59,52,0,85,0,11,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,102,142,58,22,6,0,0,0,0,0,0,66,127,66,123,0,3,0,0,14,30,0,18,0,52,8,0,62,0,38,27,86,41,364,109,13,0,0,0,0,0,0,496,0,São José do Paraopeba
